instance_id,design,quality_class,center_x_mm,center_y_mm,center_z_mm,scale_mm
T20ID25P0_00421,T20ID25,P0,-0.0163,0.0313,-0.0114,27.9900
T20ID25P0_00422,T20ID25,P0,-0.0760,0.0143,-0.0208,28.0374
T20ID25P0_00423,T20ID25,P0,0.0269,-0.0353,-0.0142,27.9937
T20ID25P0_00424,T20ID25,P0,-0.0285,-0.0674,-0.0227,28.0237
T20ID25P0_00425,T20ID25,P0,-0.0542,0.0399,-0.0176,28.0157
T20ID25P0_00426,T20ID25,P0,0.0112,0.0140,-0.0054,27.9650
T20ID25P0_00427,T20ID25,P0,0.0066,-0.0370,-0.0122,27.9883
T20ID25P0_00428,T20ID25,P0,0.0477,-0.0418,-0.0208,28.0253
T20ID25P0_00429,T20ID25,P0,0.0193,-0.0380,-0.0105,27.9918
T20ID25P0_00430,T20ID25,P0,0.0489,0.0481,-0.0202,28.0206
T20ID25P0_00431,T20ID25,P0,0.0706,0.0004,-0.0187,28.0267
T20ID25P0_00432,T20ID25,P0,0.0017,-0.0170,-0.0045,27.9627
T20ID25P0_00433,T20ID25,P0,0.0008,-0.0524,-0.0141,28.0001
T20ID25P0_00434,T20ID25,P0,0.0690,-0.0853,-0.0323,28.0648
T20ID25P0_00435,T20ID25,P0,-0.0043,-0.0469,-0.0118,28.0020
T20ID25P0_00436,T20ID25,P0,0.0076,-0.0125,-0.0041,27.9663
T20ID25P0_00437,T20ID25,P0,0.0233,-0.0794,-0.0247,28.0447
T20ID25P0_00438,T20ID25,P0,-0.0526,0.0160,-0.0167,28.0064
T20ID25P0_00439,T20ID25,P0,0.0163,-0.0766,-0.0233,28.0332
T20ID25P0_00440,T20ID25,P0,-0.0171,-0.0048,-0.0063,27.9672
T20ID25P0_00441,T20ID25,P0,0.0042,0.0269,-0.0075,27.9846
T20ID25P0_00442,T20ID25,P0,0.0109,0.0360,-0.0117,27.9977
T20ID25P0_00443,T20ID25,P0,0.0147,0.0006,-0.0042,27.9652
T20ID25P0_00444,T20ID25,P0,0.0149,-0.0983,-0.0298,28.0514
T20ID25P0_00445,T20ID25,P0,-0.0368,-0.0673,-0.0233,28.0337
T20ID25P0_00446,T20ID25,P0,-0.0038,-0.0402,-0.0106,27.9886
T20ID25P0_00447,T20ID25,P0,-0.0141,0.0344,-0.0117,27.9912
T20ID25P0_00448,T20ID25,P0,0.0137,0.0640,-0.0197,28.0274
T20ID25P0_00449,T20ID25,P0,-0.0745,0.0553,-0.0263,28.0415
T20ID25P0_00450,T20ID25,P0,0.0272,0.0053,-0.0087,27.9805
T20ID25P0_00451,T20ID25,P0,-0.0075,-0.0126,-0.0045,27.9738
T20ID25P0_00452,T20ID25,P0,-0.0074,-0.0130,-0.0050,27.9612
T20ID25P0_00453,T20ID25,P0,-0.0098,-0.0706,-0.0186,28.0301
T20ID25P0_00454,T20ID25,P0,0.0349,-0.0410,-0.0175,28.0101
T20ID25P0_00455,T20ID25,P0,-0.0702,0.0577,-0.0238,28.0409
T20ID25P0_00456,T20ID25,P0,-0.0215,-0.0041,-0.0076,27.9776
T20ID25P0_00457,T20ID25,P0,-0.0109,0.0838,-0.0216,28.0349
T20ID25P0_00458,T20ID25,P0,0.0299,0.0301,-0.0133,27.9946
T20ID25P0_00459,T20ID25,P0,-0.0188,0.0092,-0.0050,27.9680
T20ID25P0_00460,T20ID25,P0,-0.0116,0.0404,-0.0132,27.9969
T20ID25P0_00461,T20ID25,P0,-0.0813,0.0877,-0.0328,28.0695
T20ID25P0_00462,T20ID25,P0,-0.0261,0.0187,-0.0094,27.9818
T20ID25P0_00463,T20ID25,P0,0.0465,-0.0195,-0.0152,28.0048
T20ID25P0_00464,T20ID25,P0,0.0334,-0.0247,-0.0103,27.9915
T20ID25P0_00465,T20ID25,P0,0.0382,-0.0196,-0.0135,27.9990
T20ID25P0_00466,T20ID25,P0,-0.0205,-0.0504,-0.0172,28.0090
T20ID25P0_00467,T20ID25,P0,0.0993,0.0035,-0.0288,28.0555
T20ID25P0_00468,T20ID25,P0,0.0219,-0.1054,-0.0286,28.0614
T20ID25P0_00469,T20ID25,P0,0.0398,0.0393,-0.0163,28.0176
T20ID25P0_00470,T20ID25,P0,-0.0358,-0.0605,-0.0228,28.0238
T20ID25P0_00471,T20ID25,P0,0.0233,-0.0188,-0.0098,27.9787
T20ID25P0_00472,T20ID25,P0,0.0397,-0.0003,-0.0133,27.9911
T20ID25P0_00473,T20ID25,P0,0.0291,0.0041,-0.0086,27.9843
T20ID25P0_00474,T20ID25,P0,-0.0330,-0.0148,-0.0115,27.9904
T20ID25P0_00475,T20ID25,P0,-0.0455,0.0432,-0.0194,28.0169
T20ID25P0_00476,T20ID25,P0,0.0670,0.0010,-0.0193,28.0178
T20ID25P0_00477,T20ID25,P0,-0.0409,-0.0272,-0.0131,28.0028
T20ID25P0_00478,T20ID25,P0,-0.0268,0.0318,-0.0134,27.9958
T20ID25P0_00479,T20ID25,P0,-0.0014,-0.0207,-0.0050,27.9742
T20ID25P0_00480,T20ID25,P0,0.0333,-0.0118,-0.0120,27.9869
T20ID25P0_00481,T20ID25,P0,0.0180,0.0065,-0.0059,27.9730
T20ID25P0_00482,T20ID25,P0,0.0867,0.0654,-0.0300,28.0680
T20ID25P0_00483,T20ID25,P0,0.0088,-0.0237,-0.0062,27.9794
T20ID25P0_00484,T20ID25,P0,-0.0148,-0.0154,-0.0064,27.9698
T20ID25P0_00485,T20ID25,P0,-0.0050,0.0655,-0.0173,28.0204
T20ID25P0_00486,T20ID25,P0,-0.0027,-0.0337,-0.0098,27.9823
T20ID25P0_00487,T20ID25,P0,0.0999,-0.0112,-0.0309,28.0567
T20ID25P0_00488,T20ID25,P0,-0.0351,-0.0074,-0.0094,27.9784
T20ID25P0_00489,T20ID25,P0,-0.0070,0.0100,-0.0038,27.9650
T20ID25P0_00490,T20ID25,P0,-0.0082,0.0105,-0.0041,27.9674
T20ID25P0_00491,T20ID25,P0,0.0071,0.0428,-0.0135,27.9915
T20ID25P0_00492,T20ID25,P0,-0.0092,-0.0175,-0.0054,27.9660
T20ID25P0_00493,T20ID25,P0,0.0191,0.0454,-0.0126,27.9967
T20ID25P0_00494,T20ID25,P0,0.0615,-0.0538,-0.0256,28.0333
T20ID25P0_00495,T20ID25,P0,0.0134,-0.0010,-0.0042,27.9629
T20ID25P0_00496,T20ID25,P0,-0.0333,0.0120,-0.0093,27.9891
T20ID25P0_00497,T20ID25,P0,-0.0287,-0.0511,-0.0185,28.0073
T20ID25P0_00498,T20ID25,P0,-0.0116,-0.0459,-0.0132,27.9910
T20ID25P0_00499,T20ID25,P0,0.0347,0.0066,-0.0115,27.9853
T20ID25P0_00500,T20ID25,P0,-0.0364,0.0420,-0.0151,28.0072
T20ID25R0_00001,T20ID25,R0,0.0234,0.1648,0.0000,28.1096
T20ID25R0_00002,T20ID25,R0,0.0281,0.1846,0.0000,28.1304
T20ID25R0_00003,T20ID25,R0,0.0241,0.1704,0.0000,28.1206
T20ID25R0_00004,T20ID25,R0,0.0211,0.1528,0.0000,28.1092
T20ID25R0_00005,T20ID25,R0,0.0244,0.1703,0.0000,28.1238
T20ID25R0_00006,T20ID25,R0,0.0282,0.1839,0.0000,28.1404
T20ID25R0_00007,T20ID25,R0,0.0262,0.1776,0.0000,28.1302
T20ID25R0_00008,T20ID25,R0,0.0318,0.2024,0.0000,28.1554
T20ID25R0_00009,T20ID25,R0,0.0242,0.1670,0.0000,28.1234
T20ID25R0_00010,T20ID25,R0,0.0184,0.1409,0.0000,28.0874
T20ID25R0_00011,T20ID25,R0,0.0198,0.1499,0.0000,28.0975
T20ID25R0_00012,T20ID25,R0,0.0170,0.1361,0.0000,28.0844
T20ID25R0_00013,T20ID25,R0,0.0259,0.1738,0.0000,28.1145
T20ID25R0_00014,T20ID25,R0,0.0242,0.1680,0.0000,28.1216
T20ID25R0_00015,T20ID25,R0,0.0230,0.1618,0.0000,28.1131
T20ID25R0_00016,T20ID25,R0,0.0249,0.1709,0.0000,28.1223
T20ID25R0_00017,T20ID25,R0,0.0233,0.1623,0.0000,28.1121
T20ID25R0_00018,T20ID25,R0,0.0243,0.1690,0.0000,28.1199
T20ID25R0_00019,T20ID25,R0,0.0269,0.1796,0.0000,28.1229
T20ID25R0_00020,T20ID25,R0,0.0184,0.1428,0.0000,28.0966
T20ID25R0_00021,T20ID25,R0,0.0252,0.1711,0.0000,28.1214
T20ID25R0_00022,T20ID25,R0,0.0187,0.1391,0.0000,28.0858
T20ID25R0_00023,T20ID25,R0,0.0164,0.1270,0.0000,28.0798
T20ID25R0_00024,T20ID25,R0,0.0252,0.1736,0.0000,28.1243
T20ID25R0_00025,T20ID25,R0,0.0256,0.1744,0.0000,28.1221
T20ID25R0_00026,T20ID25,R0,0.0198,0.1518,0.0000,28.0982
T20ID25R0_00027,T20ID25,R0,0.0214,0.1621,0.0000,28.1129
T20ID25R0_00028,T20ID25,R0,0.0260,0.1766,0.0000,28.1234
T20ID25R0_00029,T20ID25,R0,0.0305,0.1920,0.0000,28.1404
T20ID25R0_00030,T20ID25,R0,0.0207,0.1521,0.0000,28.1032
T20ID25R0_00031,T20ID25,R0,0.0186,0.1440,0.0000,28.0979
T20ID25R0_00032,T20ID25,R0,0.0235,0.1707,0.0000,28.1223
T20ID25R0_00033,T20ID25,R0,0.0154,0.1235,0.0000,28.0735
T20ID25R0_00034,T20ID25,R0,0.0234,0.1681,0.0000,28.1197
T20ID25R0_00035,T20ID25,R0,0.0251,0.1729,0.0000,28.1237
T20ID25R0_00036,T20ID25,R0,0.0153,0.1276,0.0000,28.0873
T20ID25R0_00037,T20ID25,R0,0.0182,0.1439,0.0000,28.0978
T20ID25R0_00038,T20ID25,R0,0.0250,0.1709,0.0000,28.1233
T20ID25R0_00039,T20ID25,R0,0.0227,0.1633,0.0000,28.1181
T20ID25R0_00040,T20ID25,R0,0.0162,0.1269,0.0000,28.0727
T20ID25R0_00041,T20ID25,R0,0.0252,0.1720,0.0000,28.1176
T20ID25R0_00042,T20ID25,R0,0.0199,0.1462,0.0000,28.0930
T20ID25R0_00043,T20ID25,R0,0.0235,0.1653,0.0000,28.1144
T20ID25R0_00044,T20ID25,R0,0.0241,0.1660,0.0000,28.1128
T20ID25R0_00045,T20ID25,R0,0.0297,0.1917,0.0000,28.1439
T20ID25R0_00046,T20ID25,R0,0.0265,0.1792,0.0000,28.1305
T20ID25R0_00047,T20ID25,R0,0.0257,0.1785,0.0000,28.1306
T20ID25R0_00048,T20ID25,R0,0.0251,0.1719,0.0000,28.1273
T20ID25R0_00049,T20ID25,R0,0.0156,0.1288,0.0000,28.0832
T20ID25R0_00050,T20ID25,R0,0.0189,0.1446,0.0000,28.0975
T20ID25R0_00051,T20ID25,R0,0.0275,0.1842,0.0000,28.1443
T20ID25R0_00052,T20ID25,R0,0.0266,0.1775,0.0000,28.1268
T20ID25R0_00053,T20ID25,R0,0.0256,0.1746,0.0000,28.1208
T20ID25R0_00054,T20ID25,R0,0.0225,0.1636,0.0000,28.1052
T20ID25R0_00055,T20ID25,R0,0.0164,0.1341,0.0000,28.0859
T20ID25R0_00056,T20ID25,R0,0.0275,0.1858,0.0000,28.1321
T20ID25R0_00057,T20ID25,R0,0.0198,0.1474,0.0000,28.0928
T20ID25R0_00058,T20ID25,R0,0.0219,0.1558,0.0000,28.1058
T20ID25R0_00059,T20ID25,R0,0.0252,0.1695,0.0000,28.1184
T20ID25R0_00060,T20ID25,R0,0.0255,0.1751,0.0000,28.1315
T20ID25R0_00061,T20ID25,R0,0.0164,0.1313,0.0000,28.0836
T20ID25R0_00062,T20ID25,R0,0.0229,0.1637,0.0000,28.1134
T20ID25R0_00063,T20ID25,R0,0.0244,0.1683,0.0000,28.1159
T20ID25R0_00064,T20ID25,R0,0.0235,0.1674,0.0000,28.1115
T20ID25R0_00065,T20ID25,R0,0.0250,0.1698,0.0000,28.1283
T20ID25R0_00066,T20ID25,R0,0.0236,0.1690,0.0000,28.1186
T20ID25R0_00067,T20ID25,R0,0.0262,0.1773,0.0000,28.1362
T20ID25R0_00068,T20ID25,R0,0.0247,0.1686,0.0000,28.1165
T20ID25R0_00069,T20ID25,R0,0.0254,0.1739,0.0000,28.1183
T20ID25R0_00070,T20ID25,R0,0.0269,0.1818,0.0000,28.1403
T20ID25R0_00071,T20ID25,R0,0.0199,0.1498,0.0000,28.0964
T20ID25R0_00072,T20ID25,R0,0.0224,0.1601,0.0000,28.1122
T20ID25R0_00073,T20ID25,R0,0.0199,0.1480,0.0000,28.0983
T20ID25R0_00074,T20ID25,R0,0.0272,0.1799,0.0000,28.1351
T20ID25R0_00075,T20ID25,R0,0.0270,0.1822,0.0000,28.1326
T20ID25R0_00076,T20ID25,R0,0.0204,0.1514,0.0000,28.0968
T20ID25R0_00077,T20ID25,R0,0.0197,0.1493,0.0000,28.0976
T20ID25R0_00078,T20ID25,R0,0.0280,0.1859,0.0000,28.1347
T20ID25R0_00079,T20ID25,R0,0.0199,0.1527,0.0000,28.1015
T20ID25R0_00080,T20ID25,R0,0.0276,0.1817,0.0000,28.1342
T20ID25R0_00081,T20ID25,R0,0.0269,0.1788,0.0000,28.1315
T20ID25R0_00082,T20ID25,R0,0.0235,0.1665,0.0000,28.1045
T20ID25R0_00083,T20ID25,R0,0.0253,0.1774,0.0000,28.1303
T20ID25R0_00084,T20ID25,R0,0.0241,0.1679,0.0000,28.1205
T20ID25R0_00085,T20ID25,R0,0.0213,0.1559,0.0000,28.1086
T20ID25R0_00086,T20ID25,R0,0.0189,0.1410,0.0000,28.0895
T20ID25R0_00087,T20ID25,R0,0.0246,0.1702,0.0000,28.1229
T20ID25R0_00088,T20ID25,R0,0.0275,0.1840,0.0000,28.1325
T20ID25R0_00089,T20ID25,R0,0.0191,0.1450,0.0000,28.0904
T20ID25R0_00090,T20ID25,R0,0.0258,0.1795,0.0000,28.1292
T20ID25R0_00091,T20ID25,R0,0.0255,0.1720,0.0000,28.1186
T20ID25R0_00092,T20ID25,R0,0.0172,0.1391,0.0000,28.0884
T20ID25R0_00093,T20ID25,R0,0.0173,0.1362,0.0000,28.0835
T20ID25R0_00094,T20ID25,R0,0.0165,0.1304,0.0000,28.0766
T20ID25R0_00095,T20ID25,R0,0.0209,0.1544,0.0000,28.1072
T20ID25R0_00096,T20ID25,R0,0.0271,0.1803,0.0000,28.1340
T20ID25R0_00097,T20ID25,R0,0.0199,0.1481,0.0000,28.0984
T20ID25R0_00098,T20ID25,R0,0.0248,0.1733,0.0000,28.1242
T20ID25R0_00099,T20ID25,R0,0.0206,0.1473,0.0000,28.1014
T20ID25R0_00100,T20ID25,R0,0.0196,0.1461,0.0000,28.0996
T20ID25R0_00101,T20ID25,R0,0.0179,0.1411,0.0000,28.0866
T20ID25R0_00102,T20ID25,R0,0.0194,0.1461,0.0000,28.0882
T20ID25R0_00103,T20ID25,R0,0.0177,0.1385,0.0000,28.0934
T20ID25R0_00104,T20ID25,R0,0.0218,0.1577,0.0000,28.1067
T20ID25R0_00105,T20ID25,R0,0.0230,0.1607,0.0000,28.1120
T20ID25R0_00106,T20ID25,R0,0.0273,0.1812,0.0000,28.1376
T20ID25R0_00107,T20ID25,R0,0.0248,0.1707,0.0000,28.1111
T20ID25R0_00108,T20ID25,R0,0.0216,0.1550,0.0000,28.1071
T20ID25R0_00109,T20ID25,R0,0.0194,0.1492,0.0000,28.0974
T20ID25R0_00110,T20ID25,R0,0.0257,0.1742,0.0000,28.1198
T20ID25R0_00111,T20ID25,R0,0.0235,0.1670,0.0000,28.1217
T20ID25R0_00112,T20ID25,R0,0.0177,0.1382,0.0000,28.0907
T20ID25R0_00113,T20ID25,R0,0.0292,0.1917,0.0000,28.1453
T20ID25R0_00114,T20ID25,R0,0.0233,0.1633,0.0000,28.1101
T20ID25R0_00115,T20ID25,R0,0.0302,0.1949,0.0000,28.1464
T20ID25R0_00116,T20ID25,R0,0.0200,0.1461,0.0000,28.1008
T20ID25R0_00117,T20ID25,R0,0.0267,0.1828,0.0000,28.1291
T20ID25R0_00118,T20ID25,R0,0.0255,0.1728,0.0000,28.1193
T20ID25R0_00119,T20ID25,R0,0.0302,0.1935,0.0000,28.1406
T20ID25R0_00120,T20ID25,R0,0.0169,0.1348,0.0000,28.0828
T20ID25R0_00121,T20ID25,R0,0.0242,0.1688,0.0000,28.1212
T20ID25R0_00122,T20ID25,R0,0.0280,0.1848,0.0000,28.1358
T20ID25R0_00123,T20ID25,R0,0.0181,0.1387,0.0000,28.0890
T20ID25R0_00124,T20ID25,R0,0.0203,0.1510,0.0000,28.0997
T20ID25R0_00125,T20ID25,R0,0.0204,0.1504,0.0000,28.0960
T20ID25R0_00126,T20ID25,R0,0.0222,0.1579,0.0000,28.1069
T20ID25R0_00127,T20ID25,R0,0.0232,0.1655,0.0000,28.1152
T20ID25R0_00128,T20ID25,R0,0.0207,0.1513,0.0000,28.1076
T20ID25R0_00129,T20ID25,R0,0.0224,0.1597,0.0000,28.1092
T20ID25R0_00130,T20ID25,R0,0.0182,0.1410,0.0000,28.0972
T20ID25R0_00131,T20ID25,R0,0.0231,0.1647,0.0000,28.1122
T20ID25R0_00132,T20ID25,R0,0.0231,0.1646,0.0000,28.1207
T20ID25R0_00133,T20ID25,R0,0.0250,0.1728,0.0000,28.1266
T20ID25R0_00134,T20ID25,R0,0.0260,0.1770,0.0000,28.1275
T20ID25R0_00135,T20ID25,R0,0.0220,0.1564,0.0000,28.1114
T20ID25R0_00136,T20ID25,R0,0.0259,0.1748,0.0000,28.1261
T20ID25R0_00137,T20ID25,R0,0.0224,0.1611,0.0000,28.1047
T20ID25R0_00138,T20ID25,R0,0.0233,0.1626,0.0000,28.1121
T20ID25R0_00139,T20ID25,R0,0.0234,0.1645,0.0000,28.1209
T20ID25R0_00140,T20ID25,R0,0.0268,0.1828,0.0000,28.1355
T20ID25R0_00141,T20ID25,R0,0.0265,0.1807,0.0000,28.1303
T20ID25R0_00142,T20ID25,R0,0.0229,0.1626,0.0000,28.1161
T20ID25R0_00143,T20ID25,R0,0.0220,0.1572,0.0000,28.1026
T20ID25R0_00144,T20ID25,R0,0.0234,0.1650,0.0000,28.1200
T20ID25R0_00145,T20ID25,R0,0.0187,0.1463,0.0000,28.0898
T20ID25R0_00146,T20ID25,R0,0.0189,0.1466,0.0000,28.0911
T20ID25R0_00147,T20ID25,R0,0.0174,0.1318,0.0000,28.0901
T20ID25R0_00148,T20ID25,R0,0.0231,0.1638,0.0000,28.1113
T20ID25R0_00149,T20ID25,R0,0.0221,0.1604,0.0000,28.1027
T20ID25R0_00150,T20ID25,R0,0.0258,0.1743,0.0000,28.1269
T20ID25R0_00151,T20ID25,R0,0.0261,0.1796,0.0000,28.1306
T20ID25R0_00152,T20ID25,R0,0.0199,0.1523,0.0000,28.1000
T20ID25R0_00153,T20ID25,R0,0.0253,0.1748,0.0000,28.1181
T20ID25R0_00154,T20ID25,R0,0.0203,0.1515,0.0000,28.0977
T20ID25R0_00155,T20ID25,R0,0.0184,0.1380,0.0000,28.0895
T20ID25R0_00156,T20ID25,R0,0.0276,0.1820,0.0000,28.1219
T20ID25R0_00157,T20ID25,R0,0.0199,0.1553,0.0000,28.1105
T20ID25R0_00158,T20ID25,R0,0.0164,0.1308,0.0000,28.0814
T20ID25R0_00159,T20ID25,R0,0.0214,0.1557,0.0000,28.1065
T20ID25R0_00160,T20ID25,R0,0.0237,0.1661,0.0000,28.1122
T20ID25R0_00161,T20ID25,R0,0.0159,0.1303,0.0000,28.0783
T20ID25R0_00162,T20ID25,R0,0.0199,0.1487,0.0000,28.1084
T20ID25R0_00163,T20ID25,R0,0.0165,0.1325,0.0000,28.0824
T20ID25R0_00164,T20ID25,R0,0.0220,0.1577,0.0000,28.1068
T20ID25R0_00165,T20ID25,R0,0.0235,0.1667,0.0000,28.1192
T20ID25R0_00166,T20ID25,R0,0.0203,0.1487,0.0000,28.0934
T20ID25R0_00167,T20ID25,R0,0.0168,0.1367,0.0000,28.0894
T20ID25R0_00168,T20ID25,R0,0.0200,0.1474,0.0000,28.0986
T20ID25R0_00169,T20ID25,R0,0.0262,0.1789,0.0000,28.1251
T20ID25R0_00170,T20ID25,R0,0.0175,0.1395,0.0000,28.0952
T20ID25R0_00171,T20ID25,R0,0.0241,0.1663,0.0000,28.1163
T20ID25R0_00172,T20ID25,R0,0.0221,0.1579,0.0000,28.1092
T20ID25R0_00173,T20ID25,R0,0.0288,0.1870,0.0000,28.1402
T20ID25R0_00174,T20ID25,R0,0.0257,0.1744,0.0000,28.1242
T20ID25R0_00175,T20ID25,R0,0.0230,0.1628,0.0000,28.1101
T20ID25R0_00176,T20ID25,R0,0.0207,0.1541,0.0000,28.0986
T20ID25R0_00177,T20ID25,R0,0.0240,0.1650,0.0000,28.1210
T20ID25R0_00178,T20ID25,R0,0.0236,0.1643,0.0000,28.1107
T20ID25R0_00179,T20ID25,R0,0.0187,0.1377,0.0000,28.0868
T20ID25R0_00180,T20ID25,R0,0.0248,0.1704,0.0000,28.1218
T20ID25R0_00181,T20ID25,R0,0.0244,0.1668,0.0000,28.1197
T20ID25R0_00182,T20ID25,R0,0.0262,0.1794,0.0000,28.1288
T20ID25R0_00183,T20ID25,R0,0.0156,0.1249,0.0000,28.0765
T20ID25R0_00184,T20ID25,R0,0.0226,0.1609,0.0000,28.1126
T20ID25R0_00185,T20ID25,R0,0.0224,0.1625,0.0000,28.1085
T20ID25R0_00186,T20ID25,R0,0.0211,0.1546,0.0000,28.1060
T20ID25R0_00187,T20ID25,R0,0.0214,0.1516,0.0000,28.1026
T20ID25R0_00188,T20ID25,R0,0.0243,0.1682,0.0000,28.1158
T20ID25R0_00189,T20ID25,R0,0.0229,0.1615,0.0000,28.1146
T20ID25R0_00190,T20ID25,R0,0.0215,0.1552,0.0000,28.1048
T20ID25R0_00191,T20ID25,R0,0.0223,0.1603,0.0000,28.1161
T20ID25R0_00192,T20ID25,R0,0.0129,0.1151,0.0000,28.0598
T20ID25R0_00193,T20ID25,R0,0.0221,0.1591,0.0000,28.1049
T20ID25R0_00194,T20ID25,R0,0.0232,0.1656,0.0000,28.1038
T20ID25R0_00195,T20ID25,R0,0.0216,0.1540,0.0000,28.0983
T20ID25R0_00196,T20ID25,R0,0.0215,0.1547,0.0000,28.1099
T20ID25R0_00197,T20ID25,R0,0.0259,0.1806,0.0000,28.1341
T20ID25R0_00198,T20ID25,R0,0.0195,0.1504,0.0000,28.0932
T20ID25R0_00199,T20ID25,R0,0.0200,0.1508,0.0000,28.1084
T20ID25R0_00200,T20ID25,R0,0.0230,0.1589,0.0000,28.1036
T20ID25R0_00201,T20ID25,R0,0.0240,0.1691,0.0000,28.1183
T20ID25R0_00202,T20ID25,R0,0.0244,0.1684,0.0000,28.1184
T20ID25R0_00203,T20ID25,R0,0.0185,0.1392,0.0000,28.0919
T20ID25R0_00204,T20ID25,R0,0.0193,0.1447,0.0000,28.0904
T20ID25R0_00205,T20ID25,R0,0.0184,0.1390,0.0000,28.0915
T20ID25R0_00206,T20ID25,R0,0.0231,0.1622,0.0000,28.1113
T20ID25R0_00207,T20ID25,R0,0.0183,0.1385,0.0000,28.0866
T20ID25R0_00208,T20ID25,R0,0.0246,0.1692,0.0000,28.1199
T20ID25R0_00209,T20ID25,R0,0.0270,0.1829,0.0000,28.1314
T20ID25R0_00210,T20ID25,R0,0.0281,0.1852,0.0000,28.1331
T20ID25R0_00211,T20ID25,R0,0.0200,0.1483,0.0000,28.1010
T20ID25R0_00212,T20ID25,R0,0.0315,0.2013,0.0000,28.1474
T20ID25R0_00213,T20ID25,R0,0.0214,0.1597,0.0000,28.1034
T20ID25R0_00214,T20ID25,R0,0.0230,0.1657,0.0000,28.1126
T20ID25R0_00215,T20ID25,R0,0.0223,0.1598,0.0000,28.1149
T20ID25R0_00216,T20ID25,R0,0.0226,0.1629,0.0000,28.1093
T20ID25R0_00217,T20ID25,R0,0.0212,0.1545,0.0000,28.1037
T20ID25R0_00218,T20ID25,R0,0.0197,0.1554,0.0000,28.1061
T20ID25R0_00219,T20ID25,R0,0.0279,0.1870,0.0000,28.1380
T20ID25R0_00220,T20ID25,R0,0.0235,0.1625,0.0000,28.1161
T20ID25R0_00221,T20ID25,R0,0.0218,0.1599,0.0000,28.1124
T20ID25R0_00222,T20ID25,R0,0.0205,0.1519,0.0000,28.1020
T20ID25R0_00223,T20ID25,R0,0.0248,0.1700,0.0000,28.1207
T20ID25R0_00224,T20ID25,R0,0.0270,0.1800,0.0000,28.1261
T20ID25R0_00225,T20ID25,R0,0.0242,0.1697,0.0000,28.1174
T20ID25R0_00226,T20ID25,R0,0.0220,0.1570,0.0000,28.1040
T20ID25R0_00227,T20ID25,R0,0.0247,0.1697,0.0000,28.1193
T20ID25R0_00228,T20ID25,R0,0.0281,0.1871,0.0000,28.1336
T20ID25R0_00229,T20ID25,R0,0.0211,0.1519,0.0000,28.1017
T20ID25R0_00230,T20ID25,R0,0.0271,0.1809,0.0000,28.1296
T20ID25R0_00231,T20ID25,R0,0.0191,0.1501,0.0000,28.1017
T20ID25R0_00232,T20ID25,R0,0.0204,0.1551,0.0000,28.1089
T20ID25R0_00233,T20ID25,R0,0.0192,0.1453,0.0000,28.0921
T20ID25R0_00234,T20ID25,R0,0.0201,0.1493,0.0000,28.1080
T20ID25R0_00235,T20ID25,R0,0.0189,0.1423,0.0000,28.0927
T20ID25R0_00236,T20ID25,R0,0.0261,0.1790,0.0000,28.1277
T20ID25R0_00237,T20ID25,R0,0.0246,0.1716,0.0000,28.1170
T20ID25R0_00238,T20ID25,R0,0.0220,0.1579,0.0000,28.1102
T20ID25R0_00239,T20ID25,R0,0.0185,0.1392,0.0000,28.0855
T20ID25R0_00240,T20ID25,R0,0.0281,0.1850,0.0000,28.1371
T20ID25R0_00241,T20ID25,R0,0.0249,0.1741,0.0000,28.1305
T20ID25R0_00242,T20ID25,R0,0.0238,0.1649,0.0000,28.1087
T20ID25R0_00243,T20ID25,R0,0.0205,0.1531,0.0000,28.1069
T20ID25R0_00244,T20ID25,R0,0.0223,0.1576,0.0000,28.1079
T20ID25R0_00245,T20ID25,R0,0.0289,0.1856,0.0000,28.1394
T20ID25R0_00246,T20ID25,R0,0.0288,0.1921,0.0000,28.1406
T20ID25R0_00247,T20ID25,R0,0.0201,0.1544,0.0000,28.1036
T20ID25R0_00248,T20ID25,R0,0.0251,0.1721,0.0000,28.1179
T20ID25R0_00249,T20ID25,R0,0.0228,0.1584,0.0000,28.1101
T20ID25R0_00250,T20ID25,R0,0.0211,0.1551,0.0000,28.0962
T20ID25R0_00251,T20ID25,R0,0.0242,0.1713,0.0000,28.1261
T20ID25R0_00252,T20ID25,R0,0.0233,0.1626,0.0000,28.1130
T20ID25R0_00253,T20ID25,R0,0.0244,0.1704,0.0000,28.1177
T20ID25R0_00254,T20ID25,R0,0.0276,0.1838,0.0000,28.1309
T20ID25R0_00255,T20ID25,R0,0.0250,0.1719,0.0000,28.1187
T20ID25R0_00256,T20ID25,R0,0.0181,0.1355,0.0000,28.0870
T20ID25R0_00257,T20ID25,R0,0.0161,0.1274,0.0000,28.0800
T20ID25R0_00258,T20ID25,R0,0.0266,0.1792,0.0000,28.1225
T20ID25R0_00259,T20ID25,R0,0.0195,0.1493,0.0000,28.0968
T20ID25R0_00260,T20ID25,R0,0.0178,0.1376,0.0000,28.0860
T20ID25R0_00261,T20ID25,R0,0.0205,0.1519,0.0000,28.1024
T20ID25R0_00262,T20ID25,R0,0.0231,0.1633,0.0000,28.1199
T20ID25R0_00263,T20ID25,R0,0.0207,0.1567,0.0000,28.0988
T20ID25R0_00264,T20ID25,R0,0.0244,0.1700,0.0000,28.1201
